,Current(A),Voltage(V),Temp(C),SOC
15900,-0.499945729970932,3.544987201690674,25,0.27225146710507786
15902,-0.499945729970932,3.5436921119689937,25,0.2721125932911971
15904,-0.4997650980949402,3.5427207946777344,25,0.2719737194773163
15906,-0.499945729970932,3.5422351360321045,25,0.2718348456717139
15908,-0.499945729970932,3.541911363601685,25,0.2716959718578331
15910,-0.4997650980949402,3.5414257049560547,25,0.27155709804395234
15912,-0.5001263022422789,3.540940046310425,25,0.27141827440559263
15914,-0.499945729970932,3.540616273880005,25,0.27127940059999023
15916,-0.499945729970932,3.540454387664795,25,0.27114052678610945
15918,-0.4997650980949402,3.540292501449585,25,0.2710016529722287
15920,-0.499945729970932,3.539968729019165,25,0.2708628042461084
15922,-0.499945729970932,3.539644956588745,25,0.2707239555199882
15924,-0.499945729970932,3.539644956588745,25,0.27058510679386794
15926,-0.4997650980949402,3.5391592979431152,25,0.2704462329799872
15928,-1.0002334117889404,3.503220796585083,25,0.2703073842538669
15930,-1.0002334117889404,3.5017638206481934,25,0.2700295667231025
15932,-1.000052809715271,3.5007925033569336,25,0.2697516990250953
15934,-1.000052809715271,3.499983072280884,25,0.2694739316615736
15936,-0.9998722076416016,3.4990117549896236,25,0.2691961392144305
15938,-1.000052809715271,3.4983642101287837,25,0.2689183718509087
15940,0.5004490613937378,3.60537052154541,25,0.2686405794037656
15942,0.5002684593200684,3.6084463596344,25,0.2687795679483092
15944,0.5004490613937378,3.610388994216919,25,0.26891853140923144
15946,0.5002684593200684,3.6120078563690186,25,0.2690574948701537
15948,-1.9243103452026847e-05,3.577364444732666,25,0.2691964583310759
15950,-1.9243103452026847e-05,3.577364444732666,25,0.2691964279011476
15952,-1.9243103452026847e-05,3.5775263309478764,25,0.2691964225558411
15954,-1.9243103452026847e-05,3.5778501033782963,25,0.26919641721053456
15956,-1.9243103452026847e-05,3.5783357620239262,25,0.269196411865228
15958,-1.9243103452026847e-05,3.578497648239136,25,0.2691964065199215
15960,-1.9243103452026847e-05,3.5786595344543457,25,0.26919640117461496
15962,-1.9243103452026847e-05,3.578821420669556,25,0.26919639582930843
15964,-0.499945729970932,3.5432064533233643,25,0.2691963904840019
15966,-0.5001263022422789,3.5420732498168945,25,0.2690575417578817
15968,-0.4997650980949402,3.5417494773864746,25,0.2689186679522793
15970,-0.499945729970932,3.5411019325256348,25,0.26877979414667685
15972,-0.499945729970932,3.540778160095215,25,0.2686409203327961
15974,-0.499945729970932,3.540292501449585,25,0.2685020465189153
15976,-0.499945729970932,3.539968729019165,25,0.2683631727050345
15978,-0.499945729970932,3.539644956588745,25,0.2682243239789143
15980,-0.499945729970932,3.5391592979431152,25,0.2680854250855513
15982,-0.499945729970932,3.539321184158325,25,0.2679465512716705
15984,-0.499945729970932,3.5388355255126958,25,0.2678076523783076
15986,-0.499945729970932,3.5386736392974854,25,0.26766877856442683
15988,-0.499945729970932,3.5385117530822754,25,0.2675299298383066
15990,-0.499945729970932,3.538349866867065,25,0.26739108111218635
15992,-0.499945729970932,3.538349866867065,25,0.2672522323860661
15994,-0.499945729970932,3.5378642082214355,25,0.2671133585721853
15996,-0.499945729970932,3.5377023220062256,25,0.2669744847583045
15998,-0.499945729970932,3.537540435791016,25,0.26683561094442376
16000,-0.499945729970932,3.5373785495758057,25,0.266696737130543
16002,-0.499945729970932,3.537216663360596,25,0.2665578633166622
16004,-0.4997650980949402,3.537216663360596,25,0.2664189644232993
16006,-0.499945729970932,3.5370547771453857,25,0.26628011569717897
16008,-0.5001263022422789,3.5367310047149663,25,0.26614124188329824
16010,-0.499945729970932,3.5367310047149663,25,0.2660023429899353
16012,-0.499945729970932,3.5367310047149663,25,0.2658634691760545
16014,-0.499945729970932,3.5365691184997563,25,0.2657245953621737
16016,-0.499945729970932,3.5364072322845463,25,0.2655856964688108
16018,-0.499945729970932,3.5362453460693364,25,0.26544682265492997
16020,-0.499945729970932,3.5360834598541264,25,0.26530794884104925
16022,-0.499945729970932,3.5360834598541264,25,0.2651690750271685
16024,-0.499945729970932,3.535921573638916,25,0.26503017613380553
16026,-0.4995844960212708,3.535921573638916,25,0.26489130231992475
16028,-0.499945729970932,3.535759687423706,25,0.2647525037651864
16030,-0.499945729970932,3.535597801208496,25,0.2646136299513056
16032,-0.5001263022422789,3.535435914993286,25,0.2644747561374248
16034,-0.499945729970932,3.535435914993286,25,0.2643358572440619
16036,-0.4997650980949402,3.535435914993286,25,0.2641969834301811
16038,-0.499945729970932,3.535274028778076,25,0.2640581347040609
16040,-0.499945729970932,3.534950256347656,25,0.2639192608901801
16042,-0.499945729970932,3.534950256347656,25,0.26378041216405984
16044,-0.5001263022422789,3.5347883701324463,25,0.2636415634379396
16046,-0.499945729970932,3.5347883701324463,25,0.26350266454457666
16048,-0.499945729970932,3.5347883701324463,25,0.2633637907306959
16050,-0.499945729970932,3.5347883701324463,25,0.2632249169168151
16052,-1.0002334117889404,3.4978785514831543,25,0.2630165837863032
16054,-1.0002334117889404,3.496745347976685,25,0.2627387662555387
16056,-1.0002334117889404,3.4959359169006348,25,0.2624609487247743
16058,-1.0002334117889404,3.495126485824585,25,0.2621831562776312
16060,-1.0002334117889404,3.494478940963745,25,0.2619053136632454
16062,-0.9998722076416016,3.494155168533325,25,0.2616274961324809
16064,0.5000878572463989,3.6035897731781006,25,0.26155810672299185
16066,0.5004490613937378,3.60601806640625,25,0.26169704510029274
16068,0.5000878572463989,3.6076369285583496,25,0.2618360587284577
16070,0.5002684593200684,3.6094176769256587,25,0.2619750221893799
16072,-1.9243103452026847e-05,3.573641061782837,25,0.26204450124718776
16074,-1.9243103452026847e-05,3.573964834213257,25,0.2620444959018812
16076,-1.9243103452026847e-05,3.5744504928588867,25,0.2620444905565747
16078,-1.9243103452026847e-05,3.574774265289306,25,0.26204448521126816
16080,-1.9243103452026847e-05,3.5749361515045166,25,0.26204447986596163
16082,-1.9243103452026847e-05,3.5752599239349365,25,0.2620444745206551
16084,-1.9243103452026847e-05,3.5754218101501465,25,0.26204446917534857
16086,-1.9243103452026847e-05,3.5757455825805664,25,0.26204446383004204
16088,-0.499945729970932,3.539321184158325,25,0.2619750493382089
16090,-0.499945729970932,3.5385117530822754,25,0.2618361755243281
16092,-0.4997650980949402,3.538026094436645,25,0.2616973267982079
16094,-0.4997650980949402,3.537540435791016,25,0.2615585031598482
16096,-0.499945729970932,3.5373785495758057,25,0.26141965443372794
16098,-0.499945729970932,3.5368928909301762,25,0.2612808057076077
16100,-0.499945729970932,3.5365691184997563,25,0.2611419318937269
16102,-0.5001263022422789,3.5360834598541264,25,0.2610030580798461
16104,-0.5001263022422789,3.5360834598541264,25,0.26086413410700104
16106,-0.5001263022422789,3.535759687423706,25,0.26072526030139864
16108,-0.499945729970932,3.535597801208496,25,0.2605863614080357
16110,-0.4995844960212708,3.535597801208496,25,0.2604474875941549
16112,-0.499945729970932,3.535274028778076,25,0.26030866395165597
16114,-0.499945729970932,3.534950256347656,25,0.26016979013777525
16116,-0.499945729970932,3.534950256347656,25,0.2600309163238945
16118,-0.499945729970932,3.5347883701324463,25,0.2598920425100137
16120,-0.5001263022422789,3.5346264839172363,25,0.25975319378389344
16122,-3.9999728202819824,3.2835416793823238,25,0.2596142948905305
16124,-3.999611616134644,3.2730190753936768,25,0.258503191329341
16126,-3.999611616134644,3.266220092773437,25,0.25739221316970146
16128,-3.9997923374176025,3.260392189025879,25,0.25628120994299736
16130,-2.5003740787506104,3.3644845485687256,25,0.2551701565159369
16132,-2.4998321533203125,3.3644845485687256,25,0.25447553289330754
16134,-2.5000128746032715,3.3633513450622563,25,0.2537811852401835
16136,-2.500916004180908,3.362218141555786,25,0.25308676231963856
16138,-2.5000128746032715,3.3609230518341064,25,0.2523922641316728
16140,-2.4967617988586426,3.3599517345428467,25,0.2516978412111278
16142,-2.4994709491729736,3.358656644821167,25,0.2510039199961234
16144,-2.4998321533203125,3.3575234413146973,25,0.2503096225102421
16146,-2.4998321533203125,3.3563902378082275,25,0.24961524975693986
16148,-2.4994709491729736,3.355742692947388,25,0.2489208770036376
16150,-2.4996516704559326,3.354609489440918,25,0.2482265293505135
16152,-2.4996516704559326,3.353800058364868,25,0.2475321565972113
16154,0.9998337030410768,3.60779881477356,25,0.2468378089109735
16156,0.9996531009674072,3.6150836944580083,25,0.2471155655787729
16158,1.0000143051147459,3.620264053344727,25,0.24739329716295094
16160,0.9998337030410768,3.6238255500793457,25,0.2476710789143717
16162,-1.00041401386261,3.482013702392578,25,0.2479488355821711
16164,-1.0002334117889404,3.480232954025269,25,0.2476709929677853
16166,-1.00041401386261,3.4794235229492188,25,0.2473931503533995
16168,-1.0002334117889404,3.479099750518799,25,0.2471152826553924
16170,-1.000052809715271,3.478775978088379,25,0.24683744004100655
16172,-1.000052809715271,3.478614091873169,25,0.24655964759386345
16174,-1.000052809715271,3.478452205657959,25,0.2462818551467203
16176,-1.0002334117889404,3.4779665470123287,25,0.2460040626995771
16178,-1.000052809715271,3.4779665470123287,25,0.24572624516881264
16180,-1.0002334117889404,3.4778046607971187,25,0.24544842763804814
16182,-1.0002334117889404,3.4776427745819087,25,0.24517055994004106
16184,-1.0002334117889404,3.4774808883666988,25,0.2448927424092765
16186,-1.000052809715271,3.4773190021514893,25,0.2446148997948908
16188,-1.000052809715271,3.4773190021514893,25,0.2443370822641263
16190,-1.0002334117889404,3.4769952297210693,25,0.2440592396497405
16192,-1.000052809715271,3.47683334350586,25,0.243781422118976
16194,2.0002284049987797,3.6958646774291988,25,0.2439203103290342
16196,1.99986732006073,3.701854467391968,25,0.24447600459784366
16198,2.0002284049987797,3.706387281417847,25,0.2450315985487245
16200,2.0002284049987797,3.7102725505828857,25,0.24558719248304856
16202,-1.9243103452026847e-05,3.5678131580352783,25,0.2458649993110896
16204,-1.9243103452026847e-05,3.5668418407440186,25,0.2458649688811613
16206,-1.9243103452026847e-05,3.566518068313598,25,0.2458649635358548
16208,-1.9243103452026847e-05,3.5666799545288086,25,0.24586495819054824
16210,-1.9243103452026847e-05,3.566518068313598,25,0.24586492776061994
16212,-1.9243103452026847e-05,3.566518068313598,25,0.2458649224153134
16214,-1.9243103452026847e-05,3.5668418407440186,25,0.2458648919853851
16216,-1.9243103452026847e-05,3.5668418407440186,25,0.24586488664007855
16218,-1.9243103452026847e-05,3.5671656131744385,25,0.24586488129477205
16220,-1.9243103452026847e-05,3.5673274993896484,25,0.2458648759494655
16222,-1.9243103452026847e-05,3.5676512718200684,25,0.24586487060415896
16224,-1.9243103452026847e-05,3.5678131580352783,25,0.2458648652588525
16226,-1.9243103452026847e-05,3.5678131580352783,25,0.2458648599135459
16228,-1.9243103452026847e-05,3.568298816680908,25,0.2458648545682394
16230,-1.9243103452026847e-05,3.568298816680908,25,0.2458648492229329
16232,-1.9243103452026847e-05,3.568460702896118,25,0.24586484387762636
16234,-1.9243103452026847e-05,3.568784475326538,25,0.2458648385323198
16236,-1.9243103452026847e-05,3.568946361541748,25,0.2458648331870133
16238,-1.9243103452026847e-05,3.569108247756958,25,0.24586482784170674
16240,-1.9243103452026847e-05,3.569432020187378,25,0.2458648224964002
16242,-1.9243103452026847e-05,3.569270133972168,25,0.2458648198237469
16244,-1.9243103452026847e-05,3.569593906402588,25,0.2458648144784404
16246,-1.9243103452026847e-05,3.5699176788330083,25,0.2458648091331339
16248,-0.00019985238031949848,3.5699176788330083,25,0.2458648037878273
16250,-1.9243103452026847e-05,3.5700795650482178,25,0.24586477335789905
16252,-1.9243103452026847e-05,3.5704033374786377,25,0.2458647680125925
16254,-1.9243103452026847e-05,3.570565223693848,25,0.24586476266728602
16256,-1.9243103452026847e-05,3.5707271099090576,25,0.24586475732197946
16258,-0.4997650980949402,3.535435914993286,25,0.2458647519766729
16260,-0.4997650980949402,3.5339789390563965,25,0.2457258781710705
16262,-0.4997650980949402,3.5333313941955566,25,0.24558702944495026
16264,-0.4997650980949402,3.5330076217651367,25,0.24544818071883
16266,-0.4997650980949402,3.532198190689087,25,0.2453093319927097
16268,-0.499945729970932,3.531874418258667,25,0.24517048326658944
16270,-0.499945729970932,3.531388759613037,25,0.2450316094527086
16272,-0.499945729970932,3.5312268733978267,25,0.24489273563882774
16274,-0.4997650980949402,3.5309031009674072,25,0.2447538618249469
16276,-0.499945729970932,3.5305793285369877,25,0.24461501309882666
16278,-0.499945729970932,3.5302555561065674,25,0.24447613928494585
16280,-0.499945729970932,3.5300936698913574,25,0.24433726547106502
16282,-0.499945729970932,3.529769897460937,25,0.24419839165718416
16284,-0.4997650980949402,3.529769897460937,25,0.2440595178433033
16286,-1.0002334117889404,3.4935076236724854,25,0.24392066911718305
16288,-1.000052809715271,3.492050647735596,25,0.24364285158641855
16290,-1.0002334117889404,3.490755558013916,25,0.2433650340556541
16292,-1.0002334117889404,3.489946126937866,25,0.2430871914412683
16294,-1.00041401386261,3.4891366958618164,25,0.2428093488268825
16296,-1.000052809715271,3.4886510372161865,25,0.24253148112887535
16298,0.5002684593200684,3.5959811210632324,25,0.24225368868173225
16300,0.5004490613937378,3.5993807315826416,25,0.2423926270590331
16302,0.5004490613937378,3.601323366165161,25,0.2425316156035767
16304,0.5002684593200684,3.6027803421020512,25,0.2426706041481203
16306,-1.9243103452026847e-05,3.5679750442504883,25,0.24280959269266386
16308,-1.9243103452026847e-05,3.5681369304656982,25,0.2428095873473573
16310,-1.9243103452026847e-05,3.5681369304656982,25,0.2428095820020508
16312,-1.9243103452026847e-05,3.568460702896118,25,0.2428095766567443
16314,-1.9243103452026847e-05,3.568946361541748,25,0.242809546226816
16316,-1.9243103452026847e-05,3.569108247756958,25,0.24280954088150944
16318,-1.9243103452026847e-05,3.569432020187378,25,0.2428095355362029
16320,-1.9243103452026847e-05,3.569432020187378,25,0.2428095301908964
16322,-0.4997650980949402,3.533655166625977,25,0.24280952484558985
16324,-0.499945729970932,3.532683849334717,25,0.24267065103998745
16326,-0.4997650980949402,3.532036304473877,25,0.2425317772261066
16328,-0.499945729970932,3.531550645828247,25,0.2423929535877469
16330,-0.499945729970932,3.531388759613037,25,0.2422540797738661
16332,-0.499945729970932,3.5307412147521973,25,0.24211520595998526
16334,-0.5001263022422789,3.5305793285369877,25,0.2419763321461044
16336,-0.4997650980949402,3.5302555561065674,25,0.24183743325274146
16338,-0.499945729970932,3.529769897460937,25,0.2416986096143817
16340,-0.499945729970932,3.5296080112457275,25,0.2415597358005009
16342,-0.499945729970932,3.5294461250305176,25,0.2414208870743806
16344,-0.5001263022422789,3.5291223526000977,25,0.24128201326049975
16346,-0.4997650980949402,3.5291223526000977,25,0.24114313945489735
16348,-0.5001263022422789,3.5287985801696777,25,0.2410043158165377
16350,-0.499945729970932,3.528636693954468,25,0.24086539184369254
16352,-0.499945729970932,3.5283129215240483,25,0.2407265180298117
16354,-0.4997650980949402,3.5283129215240483,25,0.2405876191364488
16356,-0.5001263022422789,3.527989149093628,25,0.2404487704103285
16358,-0.499945729970932,3.527989149093628,25,0.2403098966047261
16360,-0.5001263022422789,3.527665376663208,25,0.24017099771136316
16362,-0.499945729970932,3.527665376663208,25,0.24003212390576076
16364,-0.499945729970932,3.527341604232788,25,0.2398932751796405
16366,-0.5001263022422789,3.527341604232788,25,0.2397544013657596
16368,-0.499945729970932,3.527341604232788,25,0.2396155275601572
16370,-0.499945729970932,3.527179718017578,25,0.2394766788340369
16372,-0.499945729970932,3.527017831802368,25,0.2393378050201561
16374,-0.499945729970932,3.526855945587158,25,0.23919895629403584
16376,-0.4997650980949402,3.526855945587158,25,0.239060082480155
16378,-0.4997650980949402,3.526694059371948,25,0.2389212588417953
16380,-0.4997650980949402,3.526694059371948,25,0.23878241011567505
16382,-0.499945729970932,3.5265321731567383,25,0.23864356138955475
16384,-0.4997650980949402,3.5262084007263184,25,0.2385046624961918
16386,-0.4997650980949402,3.5262084007263184,25,0.2383658137700715
16388,-0.4997650980949402,3.5262084007263184,25,0.23822696504395124
16390,-0.499945729970932,3.5260465145111084,25,0.23808811631783094
16392,-0.499945729970932,3.5260465145111084,25,0.2379492675917107
16394,-0.499945729970932,3.5257227420806885,25,0.23781039377782984
16396,-0.4997650980949402,3.5257227420806885,25,0.23767151996394906
16398,-0.499945729970932,3.5255608558654785,25,0.2375326712378288
16400,-0.5001263022422789,3.5252370834350586,25,0.2373937974239479
16402,-0.499945729970932,3.525398969650269,25,0.23725489853058496
16404,-0.4997650980949402,3.525398969650269,25,0.237115999637222
16406,-0.5001263022422789,3.5250751972198486,25,0.2369771509111017
16408,-0.499945729970932,3.5252370834350586,25,0.23683825201773875
16410,-1.0002334117889404,3.4880034923553467,25,0.2366299188872268
16412,-1.0002334117889404,3.486870288848877,25,0.2363521013564623
16414,-1.0002334117889404,3.4860608577728267,25,0.2360742587420765
16416,-1.0002334117889404,3.4854133129119877,25,0.2357964161276907
16418,-1.000052809715271,3.4847657680511475,25,0.2355185735133049
16420,-1.0002334117889404,3.4839563369750977,25,0.2352407810661617
16422,0.5002684593200684,3.5945241451263428,25,0.2351713665730513
16424,0.5004490613937378,3.5967905521392822,25,0.2353103300339736
16426,0.5002684593200684,3.598571300506592,25,0.2354492934948958
16428,0.5002684593200684,3.5998663902282715,25,0.23558825695581806
16430,-1.9243103452026847e-05,3.5642516613006587,25,0.2356577360136259
16432,-1.9243103452026847e-05,3.5645754337310787,25,0.2356577306683193
16434,-1.9243103452026847e-05,3.5648992061614986,25,0.2356577253230128
16436,-1.9243103452026847e-05,3.565222978591919,25,0.2356577199777063
16438,-1.9243103452026847e-05,3.565708637237549,25,0.23565771463239976
16440,-1.9243103452026847e-05,3.565870523452759,25,0.23565770928709326
16442,-1.9243103452026847e-05,3.5661942958831787,25,0.2356577039417867
16444,-0.4997650980949402,3.5309031009674072,25,0.23565769859648014
16446,-0.4997650980949402,3.5296080112457275,25,0.23551882479087774
16448,-0.499945729970932,3.528960466384888,25,0.2353799760647575
16450,-0.499945729970932,3.5283129215240483,25,0.23524110225087666
16452,-0.499945729970932,3.527989149093628,25,0.23510222843699585
16454,-0.499945729970932,3.527665376663208,25,0.234963354623115
16456,-0.4997650980949402,3.527179718017578,25,0.2348244808092341
16458,-0.499945729970932,3.527017831802368,25,0.23468565717087445
16460,-0.499945729970932,3.526694059371948,25,0.2345467582775115
16462,-0.499945729970932,3.5265321731567383,25,0.23440788446363064
16464,-0.499945729970932,3.5262084007263184,25,0.2342690106497498
16466,-0.499945729970932,3.5262084007263184,25,0.23413016192362954
16468,-0.499945729970932,3.5257227420806885,25,0.2339912881097487
16470,-0.499945729970932,3.5255608558654785,25,0.23385243938362846
16472,-0.4997650980949402,3.5257227420806885,25,0.23371354049026544
16474,-0.4997650980949402,3.525398969650269,25,0.2335746917641452
16476,-0.499945729970932,3.5249133110046387,25,0.2334358430380249
16478,-0.499945729970932,3.5249133110046387,25,0.2332969692241441
16480,-3.999431133270264,3.271885871887207,25,0.23315809541026325
16482,-3.9999728202819824,3.2615253925323486,25,0.2320471172506237
16484,-3.998347520828247,3.2547261714935303,25,0.23093601368943426
16486,-3.999611616134644,3.248898267745972,25,0.22982518603152274
16488,-2.4996516704559326,3.353476285934448,25,0.2287141828048187
16490,-2.4998321533203125,3.3533143997192383,25,0.2280198351185809
16492,-2.4992904663085938,3.352181196212769,25,0.2273254372982142
16494,-2.4994709491729736,3.351047992706299,25,0.2266311397792191
16496,-2.4994709491729736,3.3497531414031982,25,0.22593671685867414
16498,-2.498929262161255,3.3486199378967285,25,0.22524239427261455
16500,-2.4998321533203125,3.347324848175049,25,0.2245481720210404
16502,-2.4996516704559326,3.3461916446685787,25,0.22385382436791632
16504,-2.4994709491729736,3.3453822135925293,25,0.22315947668167851
16506,-2.4994709491729736,3.34424901008606,25,0.22246517919579714
16508,-2.5000128746032715,3.34311580657959,25,0.22177085660973755
16510,-2.4994709491729736,3.34230637550354,25,0.2210764838564353
16512,0.9998337030410768,3.598409414291382,25,0.2203822114376184
16514,0.9998337030410768,3.60553240776062,25,0.2206599179381752
16516,0.9998337030410768,3.610388994216919,25,0.22093769968959592
16518,0.9998337030410768,3.614274263381958,25,0.22121540619015267
16520,-1.0002334117889404,3.4711673259735107,25,0.2214931377743308
16522,-1.0002334117889404,3.469548463821411,25,0.2212153202435663
16524,-1.0002334117889404,3.4689009189605717,25,0.2209374776291805
16526,-1.0002334117889404,3.4682533740997314,25,0.2206596350147947
16528,-1.0002334117889404,3.4679296016693115,25,0.22038181748403024
16530,-1.00041401386261,3.4674439430236816,25,0.2201040250368871
16532,-1.0002334117889404,3.467282056808472,25,0.2198261824225013
16534,-1.0002334117889404,3.4671201705932617,25,0.2195483648917368
16536,-1.0002334117889404,3.466958284378052,25,0.21927054736097235
16538,-1.0002334117889404,3.466958284378052,25,0.21899272983020787
16540,-1.000052809715271,3.466634511947632,25,0.2187149122994434
16542,-1.0002334117889404,3.466310739517212,25,0.21843709476867887
16544,-1.000052809715271,3.466310739517212,25,0.21815925215429316
16546,-1.000052809715271,3.466148853302002,25,0.2178814095399073
16548,-1.0002334117889404,3.465825080871582,25,0.21760359200914284
16550,-1.000052809715271,3.465825080871582,25,0.2173257744783784
16552,2.0000479221343994,3.685989618301392,25,0.21746466268843656
16554,1.99986732006073,3.69214129447937,25,0.21802025662276064
16556,2.0007703304290767,3.696835994720459,25,0.21857582547346333
16558,2.0000479221343994,3.700559377670288,25,0.2191314695915869
16560,-1.9243103452026847e-05,3.5574524402618413,25,0.21940925135256345
16562,-1.9243103452026847e-05,3.556319236755371,25,0.2194092460072569
16564,-1.9243103452026847e-05,3.555995464324951,25,0.2194092155773286
16566,-1.9243103452026847e-05,3.556157350540161,25,0.21940921023202206
16568,-1.9243103452026847e-05,3.556157350540161,25,0.21940920488671556
16570,-1.9243103452026847e-05,3.556319236755371,25,0.21940919954140897
16572,-1.9243103452026847e-05,3.556481122970581,25,0.21940919419610247
16574,-1.9243103452026847e-05,3.556481122970581,25,0.21940916376617414
16576,-0.00019985238031949848,3.556643009185791,25,0.21940915842086764
16578,-1.9243103452026847e-05,3.5568048954010014,25,0.2194091279909393
16580,-1.9243103452026847e-05,3.5571286678314213,25,0.2194091226456328
16582,-0.00019985238031949848,3.5572905540466313,25,0.21940911730032628
16584,-1.9243103452026847e-05,3.5577762126922607,25,0.219409086870398
16586,-1.9243103452026847e-05,3.5577762126922607,25,0.21940908152509145
16588,-1.9243103452026847e-05,3.5579380989074707,25,0.21940907617978486
16590,-1.9243103452026847e-05,3.5580999851226807,25,0.2194090708344784
16592,-1.9243103452026847e-05,3.5584237575531006,25,0.21940906548917186
16594,-1.9243103452026847e-05,3.5585856437683105,25,0.21940906014386533
16596,-1.9243103452026847e-05,3.5587475299835205,25,0.2194090547985588
16598,-1.9243103452026847e-05,3.5589094161987305,25,0.21940904945325224
16600,-1.9243103452026847e-05,3.5590713024139404,25,0.21940904678059897
16602,-1.9243103452026847e-05,3.5592331886291504,25,0.21940904143529247
16604,-1.9243103452026847e-05,3.5595569610595703,25,0.21940903608998594
16606,-1.9243103452026847e-05,3.5595569610595703,25,0.2194090307446794
16608,-1.9243103452026847e-05,3.5597188472747803,25,0.21940902539937288
16610,-1.9243103452026847e-05,3.5600426197052,25,0.21940902005406634
16612,-1.9243103452026847e-05,3.5600426197052,25,0.2194090147087598
16614,-1.9243103452026847e-05,3.56020450592041,25,0.21940898427883151
16616,-0.4997650980949402,3.5247514247894287,25,0.21940897893352496
16618,-0.4997650980949402,3.5234563350677486,25,0.2192701302074047
16620,-0.499945729970932,3.5226469039916988,25,0.2191312564018023
16622,-0.499945729970932,3.52199935913086,25,0.21899238258792147
16624,-0.499945729970932,3.5216755867004395,25,0.21885350877404064
16626,-0.4997650980949402,3.5211899280548096,25,0.2187146600479204
16628,-0.499945729970932,3.5208661556243896,25,0.2185758113218001
16630,-0.499945729970932,3.5205423831939697,25,0.21843696259567985
16632,-0.4997650980949402,3.52021861076355,25,0.21829811386955955
16634,-0.499945729970932,3.51989483833313,25,0.21815926514343928
16636,-0.499945729970932,3.51957106590271,25,0.21802041641731895
16638,-0.4997650980949402,3.51924729347229,25,0.21788156769119876
16640,-0.499945729970932,3.51908540725708,25,0.21774271896507846
16642,-0.499945729970932,3.51892352104187,25,0.21760384515119766
16644,-1.0002334117889404,3.482661247253418,25,0.21746499642507736
16646,-1.000052809715271,3.4810423851013184,25,0.2171871538106916
16648,-1.0002334117889404,3.4799091815948486,25,0.21690931119630572
16650,-1.000052809715271,3.478937864303589,25,0.21663146858191995
16652,-0.9998722076416016,3.4782903194427486,25,0.2163536761347768
16654,-1.0002334117889404,3.4773190021514893,25,0.21607590877125502
16656,0.5002684593200684,3.5854587554931636,25,0.2157980661568692
16658,0.5002684593200684,3.5885345935821533,25,0.2159370547014128
16660,0.5000878572463989,3.5906391143798833,25,0.21607599307871367
16662,0.5000878572463989,3.5920960903167725,25,0.21621493145601456
16664,-1.9243103452026847e-05,3.5574524402618413,25,0.2163538447496941
16666,-0.00019985238031949848,3.5572905540466313,25,0.2163538394043876
16668,-1.9243103452026847e-05,3.5576143264770512,25,0.21635380897445927
16670,-1.9243103452026847e-05,3.5579380989074707,25,0.21635380362915274
16672,-0.00019985238031949848,3.55826187133789,25,0.2163537982838462
16674,-1.9243103452026847e-05,3.5585856437683105,25,0.2163537678539179
16676,-1.9243103452026847e-05,3.5587475299835205,25,0.21635376250861135
16678,-1.9243103452026847e-05,3.5590713024139404,25,0.21635375716330485
16680,-0.4997650980949402,3.5229706764221187,25,0.21635375181799832
16682,-0.4997650980949402,3.52199935913086,25,0.2162149281796386
16684,-0.4997650980949402,3.5213518142700195,25,0.2160761045412789
16686,-0.5003069639205933,3.52070426940918,25,0.2159372307356765
16688,-0.5001263022422789,3.52021861076355,25,0.21579830675041375
16690,-0.499945729970932,3.52005672454834,25,0.2156594078570508
16692,-0.499945729970932,3.51973295211792,25,0.21552055913093052
16694,-0.499945729970932,3.51924729347229,25,0.2153816853170497
16696,-0.5001263022422789,3.51892352104187,25,0.21524283659092944
16698,-0.499945729970932,3.51876163482666,25,0.21510396278532706
16700,-0.499945729970932,3.51859974861145,25,0.2149650889714462
16702,-0.499945729970932,3.51843786239624,25,0.21482621515756534
16704,-0.499945729970932,3.5181140899658203,25,0.21468734134368453
16706,-0.499945729970932,3.5179522037506104,25,0.2145484675298037
16708,-0.499945729970932,3.5177903175354004,25,0.21440959371592289
16710,-0.499945729970932,3.5174665451049805,25,0.214270719902042
16712,-0.499945729970932,3.5173046588897705,25,0.2141318460881612
16714,-0.4997650980949402,3.5173046588897705,25,0.21399297227428035
16716,-0.499945729970932,3.5169808864593506,25,0.21385414863592064
16718,-0.499945729970932,3.5168190002441406,25,0.2137152999098004
16720,-0.499945729970932,3.5168190002441406,25,0.21357642609591956
16722,-0.499945729970932,3.5164952278137207,25,0.2134375522820387
16724,-0.4997650980949402,3.5164952278137207,25,0.21329867846815787
16726,-0.499945729970932,3.5163333415985107,25,0.2131598297420376
16728,-0.499945729970932,3.5161714553833012,25,0.2130209559281568
16730,-0.499945729970932,3.5161714553833012,25,0.21288208211427592
16732,-0.4997650980949402,3.5160095691680913,25,0.21274323338815565
16734,-0.499945729970932,3.5156857967376713,25,0.21260438466203535
16736,-0.499945729970932,3.5158476829528813,25,0.2124655359359151
16738,-0.4997650980949402,3.5156857967376713,25,0.21232671229341615
16740,-0.499945729970932,3.5153620243072514,25,0.2121878635672959
16742,-0.5001263022422789,3.515200138092041,25,0.21204901484117564
16744,-0.499945729970932,3.515200138092041,25,0.21191009086833051
16746,-0.499945729970932,3.515200138092041,25,0.2117712170544497
16748,-0.499945729970932,3.515038251876831,25,0.21163236832832946
16750,-0.5001263022422789,3.514714479446411,25,0.2114934945144486
16752,-0.499945729970932,3.514552593231201,25,0.2113546207088462
